PooledFundName,PooledFundId,AllocationTypeId,AllocationYear,AllocationSourceName,ChfProjectCode,Cluster,SubCluster,Percentage,ClusterBudget
Haiti (RhPF),88,1485,2025,Standard,CBPF-HTI-25-S-NGO-37525,Nutrition,,46,228004.5338
Haiti (RhPF),88,1485,2025,Standard,CBPF-HTI-25-S-NGO-37583,Health,,60,300000.006
Haiti (RhPF),88,1485,2025,Standard,CBPF-HTI-25-S-NGO-37583,Nutrition,,30,150000.003
Haiti (RhPF),88,1485,2025,Standard,CBPF-HTI-25-S-NGO-37583,Protection,,10,50000.001
Haiti (RhPF),88,1485,2025,Standard,CBPF-HTI-25-S-NGO-37591,Protection,,100,249997.94
Iraq,72,32,2015,Standard,IRQ-15/3884/SA/F/NGO/1810,Food Security,,100,397767.79
Iraq,72,64,2016,Standard,IRQ-16/3884/ST/CCS/INGO/2638,Coordination and Support Services,,100,208004.79
Iraq,72,64,2016,Standard,IRQ-16/3884/ST/P/INGO/2653,Protection,,100,723000
Iraq,72,76,2016,Reserve,IRQ-16/3884/R/NFIs/UN/3365,Emergency Shelter and NFI,,100,1050017.75
Iraq,72,81,2016,Standard,IRQ-16/3884/S/CCCM/UN/3939,Camp Coordination / Management,Livelihood,100,470832.1
Iraq,72,81,2016,Standard,IRQ-16/3884/S/CCS/INGO/3927,Coordination and Support Services,,100,85475.24
Iraq,72,81,2016,Standard,IRQ-16/3884/S/CCS/INGO/3963,Coordination and Support Services,,100,230631.95
Iraq,72,81,2016,Standard,IRQ-16/3884/S/CCS/UN/3935,Coordination and Support Services,,100,405615.6
Iraq,72,81,2016,Standard,IRQ-16/3884/S/E/UN/3983,Education,GBV,100,599680.5
Iraq,72,81,2016,Standard,IRQ-16/3884/S/E-P-WASH/NGO/3623,Education,GBV,45,268024.3965
Iraq,72,81,2016,Standard,IRQ-16/3884/S/E-P-WASH/NGO/3623,Protection,,45,268024.3965
Iraq,72,81,2016,Standard,IRQ-16/3884/S/E-P-WASH/NGO/3623,"Water, Sanitation and Hygiene",Social Cohesion,10,59560.977
Iraq,72,81,2016,Standard,IRQ-16/3884/S/F/UN/3943,Food Security,,100,2553811.8
Iraq,72,81,2016,Standard,IRQ-16/3884/S/NFIs-WASH-F/NGO/3745,Emergency Shelter and NFI,,30,746445.12
Iraq,72,81,2016,Standard,IRQ-16/3884/S/NFIs-WASH-F/NGO/3745,Food Security,,50,1244075.2
Iraq,72,81,2016,Standard,IRQ-16/3884/S/NFIs-WASH-F/NGO/3745,"Water, Sanitation and Hygiene",Social Cohesion,20,497630.08
Iraq,72,81,2016,Standard,IRQ-16/3884/S/P/INGO/3684,Protection,,100,647350.64
Iraq,72,81,2016,Standard,IRQ-16/3884/S/WASH/INGO/3703,"Water, Sanitation and Hygiene",Social Cohesion,100,446194.02
Iraq,72,81,2016,Standard,IRQ-16/3884/S/WASH/INGO/3741,"Water, Sanitation and Hygiene",Social Cohesion,100,1040012.18
Iraq,72,81,2016,Standard,IRQ-16/3884/S/WASH-NFIs-P/INGO/3960,Emergency Shelter and NFI,,25,52244.7825
Iraq,72,81,2016,Standard,IRQ-16/3884/S/WASH-NFIs-P/INGO/3960,Protection,,25,52244.7825
Iraq,72,81,2016,Standard,IRQ-16/3884/S/WASH-NFIs-P/INGO/3960,"Water, Sanitation and Hygiene",Social Cohesion,50,104489.565
Iraq,72,105,2017,Standard,IRQ-17/3884/ST/CASH/UN/5672,Multi-Sector,Child Protection,100,2101014.51
Iraq,72,145,2018,Standard,IRQ-18/3884/SA1/EL/NGO/8478,Early Recovery,Basic Assistance,100,229940.33
Iraq,72,145,2018,Standard,IRQ-18/3884/SA1/F/INGO/8166,Food Security,,100,226519
Iraq,72,145,2018,Standard,IRQ-18/3884/SA1/F/INGO/8355,Food Security,,100,251319.51
Iraq,72,145,2018,Standard,IRQ-18/3884/SA1/F/NGO/8149,Food Security,,100,334467
Iraq,72,145,2018,Standard,IRQ-18/3884/SA1/F/NGO/8318,Food Security,,100,263812.5
Iraq,72,145,2018,Standard,IRQ-18/3884/SA1/F/NGO/8480,Food Security,,100,449373.25
Iraq,72,145,2018,Standard,IRQ-18/3884/SA1/F/NGO/8568,Food Security,,100,184618.87
Iraq,72,145,2018,Standard,IRQ-18/3884/SA1/F/UN/8547,Food Security,,100,1167392.47
Iraq,72,145,2018,Standard,IRQ-18/3884/SA1/WASH/INGO/8260,"Water, Sanitation and Hygiene",Social Cohesion,100,578448.74
Iraq,72,145,2018,Standard,IRQ-18/3884/SA1/WASH/INGO/8261,"Water, Sanitation and Hygiene",Social Cohesion,100,230000
Iraq,72,145,2018,Standard,IRQ-18/3884/SA1/WASH/INGO/8411,"Water, Sanitation and Hygiene",Social Cohesion,100,574733.06
Iraq,72,145,2018,Standard,IRQ-18/3884/SA1/WASH/INGO/8434,"Water, Sanitation and Hygiene",Social Cohesion,100,310000
Iraq,72,145,2018,Standard,IRQ-18/3884/SA1/WASH/INGO/8598,"Water, Sanitation and Hygiene",Social Cohesion,100,892540.5
Iraq,72,145,2018,Standard,IRQ-18/3884/SA1/WASH/NGO/8485,"Water, Sanitation and Hygiene",Social Cohesion,100,349060.43
Iraq,72,145,2018,Standard,IRQ-18/3884/SA1/WASH/O/8443,"Water, Sanitation and Hygiene",Social Cohesion,100,499999.86
Iraq,72,186,2019,Standard,IRQ-19/3884/SA1/WASH/UN/11403,"Water, Sanitation and Hygiene",Social Cohesion,100,2778878.43
Iraq,72,265,2020,Standard,IRQ-20/3884/SA1/WASH/INGO/16412,"Water, Sanitation and Hygiene",Social Cohesion,100,1500000.1
Iraq,72,304,2020,Reserve,IRQ-20/3884/RA1/WASH/INGO/17812,"Water, Sanitation and Hygiene",Social Cohesion,100,1100000
Jordan,73,48,2015,Standard,JOR-15/DDA-3560/CFP Nov 2015/BN/INGO/2232,Emergency Shelter and NFI,,100,399480.64
Jordan,73,158,2018,Standard,JOR-18/DDA-3560/SS-CfPApr18/SRP NFI /INGO/9137,Emergency Shelter and NFI,Nutrition,100,435261.27
Lebanon,71,63,2016,Reserve,LEB-16/DDA-3604/Res16/BA-S/NGO/4497,Emergency Shelter and NFI,,28.04,286200.309536
Lebanon,71,63,2016,Reserve,LEB-16/DDA-3604/Res16/BA-S/NGO/4497,Emergency Shelter and NFI,,71.96,734485.530464
Lebanon,71,107,2017,Reserve,LEB-17/DDA-3604/2017 RA_LEB/BA/NGO/5552,Emergency Shelter and NFI,,100,463399.35
Lebanon,71,107,2017,Reserve,LEB-17/DDA-3604/2017 RA_LEB/E/NGO/5551,Education,,100,293501
Lebanon,71,107,2017,Reserve,LEB-17/DDA-3604/2017 RA_LEB/H/INGO/5474,Health,,100,187647.44
Lebanon,71,107,2017,Reserve,LEB-17/DDA-3604/2017 RA_LEB/H/INGO/5488,Health,,100,247326.41
Lebanon,71,107,2017,Reserve,LEB-17/DDA-3604/2017 RA_LEB/H/INGO/5536,Health,,100,299000.04
Lebanon,71,107,2017,Reserve,LEB-17/DDA-3604/2017 RA_LEB/H/NGO/5477,Health,,100,249009.9
Lebanon,71,107,2017,Reserve,LEB-17/DDA-3604/2017 RA_LEB/P/INGO/5464,Protection,,100,250000.48
Lebanon,71,107,2017,Reserve,LEB-17/DDA-3604/2017 RA_LEB/P/INGO/5507,Protection,,100,237399.83
Lebanon,71,107,2017,Reserve,LEB-17/DDA-3604/2017 RA_LEB/P/NGO/5472,Protection,,100,107613.45
Lebanon,71,107,2017,Reserve,LEB-17/DDA-3604/2017 RA_LEB/P/NGO/5544,Protection,,100,61263.49
Lebanon,71,107,2017,Reserve,LEB-17/DDA-3604/2017 RA_LEB/P/NGO/5604,Protection,,100,230366.72
Lebanon,71,107,2017,Reserve,LEB-17/DDA-3604/2017 RA_LEB/S/INGO/5495,Emergency Shelter and NFI,,100,249990.52
Lebanon,71,107,2017,Reserve,LEB-17/DDA-3604/2017 RA_LEB/S-BA/NGO/5555,Emergency Shelter and NFI,,50,52884.75
Lebanon,71,107,2017,Reserve,LEB-17/DDA-3604/2017 RA_LEB/W/INGO/5461,"Water, Sanitation and Hygiene",,100,250000
Lebanon,71,107,2017,Reserve,LEB-17/DDA-3604/2017 RA_LEB/W/INGO/5550,"Water, Sanitation and Hygiene",,100,249367.78
Lebanon,71,107,2017,Reserve,LEB-17/DDA-3604/2017 RA_LEB/W/NGO/5553,"Water, Sanitation and Hygiene",,100,124408.9
Lebanon,71,107,2017,Reserve,LEB-17/DDA-3604/2017 RA_LEB/W/NGO/5572,"Water, Sanitation and Hygiene",,100,194968.98
Lebanon,71,107,2017,Reserve,LEB-17/DDA-3604/2017 RA_LEB/W-S/INGO/5562,Emergency Shelter and NFI,,50,188320.86
Lebanon,71,107,2017,Reserve,LEB-17/DDA-3604/2017 RA_LEB/W-S/INGO/5562,"Water, Sanitation and Hygiene",,50,188320.86
Lebanon,71,270,2020,Standard,LEB-20/DDA-3604/SA1/P/NGO/16666,Protection,,100,178859.4
Lebanon,71,333,2021,Standard,LEB-21/DDA-3604/SA1/FS/INGO/19270,Food Security,,100,563698.5
Myanmar,59,0,2015,Reserve,MM-15/X/DDA-3415/ER/S-NFI/NGO/553,Emergency Shelter and NFI,,100,0
Nigeria,75,126,2017,Standard,NGA-17/NIG_ERF/SA2/RR/INGO/7303,Early Recovery,,100,799999.71
Nigeria,75,144,2018,Reserve,NGA-18/NIG_ERF/RA1/P/INGO/8275,Protection,,100,220000
Nigeria,75,144,2018,Reserve,NGA-18/NIG_ERF/RA1/P/INGO/8276,Protection,,100,114000
Nigeria,75,144,2018,Reserve,NGA-18/NIG_ERF/RA1/WASH/INGO/8270,"Water, Sanitation and Hygiene",,100,420000
Nigeria,75,144,2018,Reserve,NGA-18/NIG_ERF/RA1/WASH/INGO/8272,"Water, Sanitation and Hygiene",,100,429000
Nigeria,75,224,2019,Reserve,NGA-19/NIG_ERF/RA2/WASH/NGO/14173,"Water, Sanitation and Hygiene",,100,199974.39
Nigeria,75,224,2019,Reserve,NGA-19/NIG_ERF/RA2/WASH/NGO/14179,"Water, Sanitation and Hygiene",,100,200060.47
Nigeria,75,224,2019,Reserve,NGA-19/NIG_ERF/RA2/WASH/NGO/14239,"Water, Sanitation and Hygiene",,100,249853.71
Nigeria,75,271,2020,Standard,NGA-20/NIG_ERF/SA1/P/UN/16634,Protection,,100,149168.83
Nigeria,75,271,2020,Standard,NGA-20/NIG_ERF/SA1/WASH/NGO/16576,"Water, Sanitation and Hygiene",,100,139978.04
Nigeria,75,271,2020,Standard,NGA-20/NIG_ERF/SA1/WASH/UN/16629,"Water, Sanitation and Hygiene",,100,223199.86
Nigeria,75,1275,2024,Reserve,CBPF-NGA-24-R-NGO-32739,Health,,77,500369.9778
Nigeria,75,1275,2024,Reserve,CBPF-NGA-24-R-NGO-32739,Nutrition,,23,149461.1622
Nigeria,75,1451,2025,Standard,CBPF-NGA-25-S-INGO-35932,Nutrition,,100,634700.07
Nigeria,75,1513,2025,Standard,CBPF-NGA-25-S-O-38270,Food Security,,100,100000.63
oPt,67,0,2013,Reserve,OPT-13/X/DDA-3482/ER/WASH/UN/140,"Water, Sanitation and Hygiene",,100,249843.93
oPt,67,91,2017,Reserve,OPT-17/DDA-3482/oPt/FSL/UN/4992,Food Security,,100,570886.09
oPt,67,91,2017,Reserve,OPT-17/DDA-3482/oPt/WASH/NGO/4578,"Water, Sanitation and Hygiene",,100,454268.77
oPt,67,339,2021,Reserve,OPT-21/DDA-3482/3RA/PROT/NGO/19197,Protection,,100,215904.47
oPt,67,415,2022,Standard,OPT-22/DDA-3482/SA1/PROT/NGO/22576,Protection,,100,249989.77
oPt,67,523,2023,Reserve,CBPF-OPT-23-R-UN-27348,Coordination and Support Services,,100,420454.6
oPt,67,1329,2024,Standard,CBPF-OPT-24-S-NGO-33618,Education,,100,383939.54
oPt,67,1397,2025,Reserve,CBPF-OPT-25-R-INGO-34931,Education,,100,500000
oPt,67,1525,2025,Reserve,CBPF-OPT-25-R-INGO-38608,Multi-purpose CASH,,100,700000
oPt,67,1525,2025,Reserve,CBPF-OPT-25-R-INGO-38613,Multi-purpose CASH,,100,700000
oPt,67,1525,2025,Reserve,CBPF-OPT-25-R-INGO-38677,Multi-purpose CASH,,100,700000
oPt,67,1525,2025,Reserve,CBPF-OPT-25-R-INGO-38689,"Water, Sanitation and Hygiene",,100,1000000
oPt,67,1525,2025,Reserve,CBPF-OPT-25-R-INGO-38702,Multi-purpose CASH,,100,1000000
oPt,67,1525,2025,Reserve,CBPF-OPT-25-R-INGO-38708,Multi-purpose CASH,,100,1000000
oPt,67,1525,2025,Reserve,CBPF-OPT-25-R-INGO-38709,"Water, Sanitation and Hygiene",,100,1000000
oPt,67,1525,2025,Reserve,CBPF-OPT-25-R-INGO-38712,Education,,100,750000
oPt,67,1525,2025,Reserve,CBPF-OPT-25-R-INGO-38745,"Water, Sanitation and Hygiene",,100,591543.72
oPt,67,1525,2025,Reserve,CBPF-OPT-25-R-INGO-38804,Education,,100,699997.84
oPt,67,1525,2025,Reserve,CBPF-OPT-25-R-INGO-38820,Food Security,,100,699000
oPt,67,1525,2025,Reserve,CBPF-OPT-25-R-INGO-38839,Multi-purpose CASH,,100,999873.55
oPt,67,1525,2025,Reserve,CBPF-OPT-25-R-INGO-38860,Education,,100,699999.36
oPt,67,1525,2025,Reserve,CBPF-OPT-25-R-INGO-38871,Health,,100,500000
oPt,67,1525,2025,Reserve,CBPF-OPT-25-R-INGO-38877,"Water, Sanitation and Hygiene",,100,700000
oPt,67,1525,2025,Reserve,CBPF-OPT-25-R-INGO-38905,Health,,100,984316.33
oPt,67,1525,2025,Reserve,CBPF-OPT-25-R-INGO-38910,Health,,100,282022.7
oPt,67,1525,2025,Reserve,CBPF-OPT-25-R-NGO-38612,"Water, Sanitation and Hygiene",,100,700000
oPt,67,1525,2025,Reserve,CBPF-OPT-25-R-NGO-38739,Education,,100,981193.24
oPt,67,1525,2025,Reserve,CBPF-OPT-25-R-NGO-38740,Multi-purpose CASH,,100,333179.81
oPt,67,1525,2025,Reserve,CBPF-OPT-25-R-NGO-38748,Multi-purpose CASH,,100,699952.27
oPt,67,1525,2025,Reserve,CBPF-OPT-25-R-NGO-38749,Camp Coordination / Management,,100,400022.71
oPt,67,1525,2025,Reserve,CBPF-OPT-25-R-NGO-38768,Multi-purpose CASH,,100,691135.11
oPt,67,1525,2025,Reserve,CBPF-OPT-25-R-NGO-38788,Multi-purpose CASH,,100,999999.96
oPt,67,1525,2025,Reserve,CBPF-OPT-25-R-NGO-38792,Education,,100,686587.95
oPt,67,1525,2025,Reserve,CBPF-OPT-25-R-NGO-38802,Health,,100,863683.67
oPt,67,1525,2025,Reserve,CBPF-OPT-25-R-NGO-38803,"Water, Sanitation and Hygiene",,100,607650.87
oPt,67,1525,2025,Reserve,CBPF-OPT-25-R-NGO-38832,Emergency Shelter and NFI,,100,400006.66
oPt,67,1525,2025,Reserve,CBPF-OPT-25-R-NGO-38836,"Water, Sanitation and Hygiene",,100,700000.01
oPt,67,1525,2025,Reserve,CBPF-OPT-25-R-NGO-38867,Camp Coordination / Management,,100,399592.3
oPt,67,1525,2025,Reserve,CBPF-OPT-25-R-NGO-38872,Coordination and Support Services,,100,1200000.01
oPt,67,1525,2025,Reserve,CBPF-OPT-25-R-NGO-38882,Multi-purpose CASH,,100,711619.12
oPt,67,1525,2025,Reserve,CBPF-OPT-25-R-NGO-38886,Emergency Shelter and NFI,,100,702727.17
oPt,67,1525,2025,Reserve,CBPF-OPT-25-R-NGO-38887,Health,,100,365000.4
oPt,67,1525,2025,Reserve,CBPF-OPT-25-R-NGO-38897,Food Security,,100,499989.6
oPt,67,1525,2025,Reserve,CBPF-OPT-25-R-NGO-38900,Multi-purpose CASH,,100,557208.02
oPt,67,1525,2025,Reserve,CBPF-OPT-25-R-UN-38620,Health,,100,700000
oPt,67,1525,2025,Reserve,CBPF-OPT-25-R-UN-38731,"Water, Sanitation and Hygiene",,100,4500000
oPt,67,1525,2025,Reserve,CBPF-OPT-25-R-UN-38734,Education,,100,4000000
oPt,67,1525,2025,Reserve,CBPF-OPT-25-R-UN-38795,Health,,100,700000
oPt,67,1525,2025,Reserve,CBPF-OPT-25-R-UN-38865,Protection,,100,800166.42
oPt,67,1525,2025,Reserve,CBPF-OPT-25-R-UN-38868,"Water, Sanitation and Hygiene",,100,2300048.46
oPt,67,1525,2025,Reserve,CBPF-OPT-25-R-UN-38870,Health,,100,699999.3
oPt,67,1525,2025,Reserve,CBPF-OPT-25-R-UN-38912,Health,,100,699999.3
oPt,67,1525,2025,Reserve,CBPF-OPT-25-R-UN-38914,Multi-purpose CASH,,100,1063913.7
oPt,67,1525,2025,Reserve,CBPF-OPT-25-R-UN-38915,Health,,100,699999.99
Pakistan,60,0,2013,Reserve,PAK-13/X/DDA-3474/ER/S-NFI/NGO/127,Emergency Shelter and NFI,,100,0
Pakistan,60,111,2017,Standard,PAK-17/DDA-3474/1st Standard Allocation 2017/H/NGO/5945,Health,,100,499999.23
Pakistan,60,111,2017,Standard,PAK-17/DDA-3474/1st Standard Allocation 2017/Shelter/NFI/INGO/6087,Emergency Shelter and NFI,,100,349994.15
Pakistan,60,111,2017,Standard,PAK-17/DDA-3474/1st Standard Allocation 2017/Shelter/NFI/NGO/6117,Emergency Shelter and NFI,,100,349994.33
Pakistan,60,141,2018,Standard,PAK-18/DDA-3474/PAK 18/H/NGO/7875,Health,,100,499997.52
Pakistan,60,141,2018,Standard,PAK-18/DDA-3474/PAK 18/WASH/NGO/7843,"Water, Sanitation and Hygiene",,100,621616.5
Somalia,21,0,0,Reserve,SOM-15/X/O489/ER/FS/INGO/201,Food Security,,100,0
Somalia,21,0,0,Reserve,SOM-15/X/O489/ER/FS/NGO/192,Food Security,,100,0
Somalia,21,0,0,Reserve,SOM-15/X/O489/ER/FS/NGO/194,Food Security,,100,0
Somalia,21,0,0,Reserve,SOM-15/X/O489/ER/MS-SR/INGO/199,Multi-Sector,,100,0
Somalia,21,0,0,Reserve,SOM-15/X/O489/ER/MS-SR/NGO/198,Multi-Sector,,100,0
Somalia,21,0,0,Reserve,SOM-15/X/O489/ER/P/INGO/195,Protection,,100,0
Somalia,21,0,0,Reserve,SOM-15/X/O489/ER/P/INGO/196,Protection,,100,0
Somalia,21,0,0,Reserve,SOM-15/X/O489/ER/P/INGO/197,Protection,,100,0
Somalia,21,0,0,Reserve,SOM-15/X/O489/ER/P/NGO/200,Protection,,100,0
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/CSS/INGO/49,Coordination and Support Services,,100,1815669.2
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/CSS/INGO/65,Coordination and Support Services,,100,1000000
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/CSS/NGO/48,Coordination and Support Services,,100,1000000
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/E/INGO/10,Education,,100,300000
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/E/INGO/12,Education,,100,197010
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/E/INGO/14,Education,,100,300000
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/E/INGO/15,Education,,100,294298
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/E/NGO/11,Education,,100,308592.8
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/E/NGO/13,Education,,100,297140
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/E/NGO/16,Education,,100,300000
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/E/NGO/67,Education,,100,187609.92
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/FS/INGO/0,Food Security,,100,349381.59
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/FS/INGO/1,Food Security,,100,250000
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/FS/INGO/2,Food Security,,100,248520.88
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/FS/INGO/66,Food Security,,100,298136.66
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/FS/INGO/7,Food Security,,100,249487.82
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/FS/NGO/3,Food Security,,100,448928
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/FS/NGO/4,Food Security,,100,249976
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/FS/NGO/5,Food Security,,100,400000
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/FS/NGO/6,Food Security,,100,300000
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/FS/NGO/8,Food Security,,100,250000
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/FS/NGO/9,Food Security,,100,296116.5
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/H/INGO/45,Health,,100,380154.42
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/H/INGO/47,Health,,100,103716.01
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/H/INGO/50,Health,,100,177022
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/H/INGO/55,Health,,100,203372.76
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/H/INGO/56,Health,,100,108666
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/H/INGO/70,Health,,100,200746.38
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/H/INGO/71,Health,,100,349901.8
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/H/INGO/73,Health,,100,211229.53
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/H/INGO/74,Health,,100,149368.2
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/H/INGO/75,Health,,100,400000
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/H/INGO/76,Health,,100,397433.31
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/H/INGO/78,Health,,100,484966.8
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/H/INGO/79,Health,,100,480421.48
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/H/NGO/43,Health,,100,282657.6
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/H/NGO/44,Health,,100,350000
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/H/NGO/46,Health,,100,495380
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/H/NGO/51,Health,,100,175381
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/H/NGO/52,Health,,100,180515
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/H/NGO/53,Health,,100,223353
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/H/NGO/54,Health,,100,191699.06
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/H/NGO/57,Health,,100,150786.65
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/H/NGO/58,Health,,100,210700
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/H/NGO/59,Health,,100,221361
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/H/NGO/60,Health,,100,297320
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/H/NGO/61,Health,,100,325778
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/H/NGO/62,Health,,100,183990
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/H/NGO/63,Health,,100,314400
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/H/NGO/68,Health,,100,289961.57
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/H/NGO/69,Health,,100,150000
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/H/NGO/72,Health,,100,0
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/P/INGO/18,Protection,,100,249000
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/P/INGO/19,Protection,,100,300000
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/P/INGO/22,Protection,,100,271410
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/P/INGO/23,Protection,,100,296683
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/P/INGO/24,Protection,,100,150000
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/P/NGO/17,Protection,,100,286885
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/P/NGO/20,Protection,,100,300000
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/P/NGO/21,Protection,,100,245000
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/P/NGO/25,Protection,,100,180023.22
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/S-NFI/INGO/27,Emergency Shelter and NFI,,100,245992
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/S-NFI/INGO/28,Emergency Shelter and NFI,,100,139999.87
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/S-NFI/INGO/29,Emergency Shelter and NFI,,100,430000
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/S-NFI/INGO/31,Emergency Shelter and NFI,,100,199992.34
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/S-NFI/NGO/26,Emergency Shelter and NFI,,100,200108
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/S-NFI/NGO/30,Emergency Shelter and NFI,,100,260200
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/S-NFI/NGO/32,Emergency Shelter and NFI,,100,303992
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/S-NFI/NGO/77,Emergency Shelter and NFI,,100,632977.72
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/SNS/INGO/36,Multi-Sector,,100,376497
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/SNS/INGO/37,Multi-Sector,,100,622830
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/SNS/INGO/38,Multi-Sector,,100,332200
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/SNS/NGO/33,Multi-Sector,,100,379998.1
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/SNS/NGO/34,Multi-Sector,,100,188850.5
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/SNS/NGO/35,Multi-Sector,,100,485325
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/SNS/NGO/39,Multi-Sector,,100,236807
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/SNS/NGO/40,Multi-Sector,,100,238000
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/SNS/NGO/41,Multi-Sector,,100,237500
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/SNS/NGO/42,Multi-Sector,,100,128609
Somalia,21,0,2013,Reserve,SOM-13/X/2470/ER/SNS/NGO/64,Multi-Sector,,100,190000
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/CSS/INGO/107,Coordination and Support Services,,100,149999.36
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/CSS/INGO/95,Coordination and Support Services,,100,198693.65
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/CSS/NGO/112,Coordination and Support Services,,100,249994.01
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/E/INGO/110,Education,,100,400000
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/E/INGO/117,Education,,100,378312.11
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/E/INGO/136,Education,,100,533268.2
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/E/INGO/137,Education,,100,263349.47
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/E/INGO/86,Education,,100,355761.25
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/E/INGO/96,Education,,100,292448.71
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/E/NGO/138,Education,,100,129799.95
